round,week,day,date,time,home_team,home_xg,score,away_xg,away_team,attendance,venue,referee,match_report,notes,game_id
Group stage,2,Wed,2023-10-04,21:00,Dortmund,1.0,0–0,1.6,Milan,81365,Signal Iduna Park,Szymon Marciniak,/en/matches/7199206d/Dortmund-Milan-October-4-2023-Champions-League,,7199206d
Group stage,2,Wed,2023-10-04,20:00,Newcastle Utd,0.9,4–1,0.9,Paris S-G,52009,St James' Park,István Kovács,/en/matches/4d5a6bf1/Newcastle-United-Paris-Saint-Germain-October-4-2023-Champions-League,,4d5a6bf1
Group stage,2,Wed,2023-10-04,20:00,Porto,0.7,0–1,1.3,Barcelona,49722,Estádio Do Dragão,Anthony Taylor,/en/matches/7d91e229/Porto-Barcelona-October-4-2023-Champions-League,,7d91e229
Group stage,2,Wed,2023-10-04,21:00,RB Leipzig,0.5,1–3,2.2,Manchester City,45228,Red Bull Arena,Artur Soares Dias,/en/matches/2dd697fb/RB-Leipzig-Manchester-City-October-4-2023-Champions-League,,2dd697fb
Group stage,2,Wed,2023-10-04,21:00,Red Star,2.6,2–2,2.6,Young Boys,47201,Stadion Rajko Mitić,William Collum,/en/matches/7c1dbba5/Red-Star-Young-Boys-October-4-2023-Champions-League,,7c1dbba5
Group stage,3,Tue,2023-10-24,20:00,Benfica,0.5,0–1,0.9,Real Sociedad,56002,Estádio do Sport Lisboa e Benfica,Clément Turpin,/en/matches/2d34d54a/Benfica-Real-Sociedad-October-24-2023-Champions-League,,2d34d54a
Group stage,3,Tue,2023-10-24,20:00,Braga,1.5,1–2,0.9,Real Madrid,29820,Estádio Municipal de Braga,Michael Oliver,/en/matches/ba0599dd/Braga-Real-Madrid-October-24-2023-Champions-League,,ba0599dd
Group stage,3,Tue,2023-10-24,19:45,Galatasaray,2.7,1–3,1.9,Bayern Munich,51776,RAMS Park,Davide Massa,/en/matches/e5344209/Galatasaray-Bayern-Munich-October-24-2023-Champions-League,,e5344209
Group stage,3,Tue,2023-10-24,18:45,Inter,2.3,2–1,0.5,RB Salzburg,71825,Stadio Giuseppe Meazza,François Letexier,/en/matches/118ee102/Internazionale-Red-Bull-Salzburg-October-24-2023-Champions-League,,118ee102
Group stage,3,Tue,2023-10-24,21:00,Lens,1.2,1–1,0.5,PSV Eindhoven,38133,Stade Bollaert-Delelis,Radu Petrescu,/en/matches/53a663a7/Lens-PSV-Eindhoven-October-24-2023-Champions-League,,53a663a7
Group stage,3,Tue,2023-10-24,20:00,Manchester Utd,1.7,1–0,1.9,FC Copenhagen,73249,Old Trafford,Marco Guida,/en/matches/23151aa4/Manchester-United-FC-Copenhagen-October-24-2023-Champions-League,,23151aa4
Group stage,3,Tue,2023-10-24,21:00,Sevilla,0.8,1–2,1.9,Arsenal,39595,Estadio Ramón Sánchez Pizjuán,Glenn Nyberg,/en/matches/0c4b8772/Sevilla-Arsenal-October-24-2023-Champions-League,,0c4b8772
Group stage,3,Tue,2023-10-24,21:00,Union Berlin,0.4,0–1,0.2,Napoli,72062,Olympiastadion Berlin,Irfan Peljto,/en/matches/61236021/Union-Berlin-Napoli-October-24-2023-Champions-League,,61236021
Group stage,3,Wed,2023-10-25,21:00,Antwerp,0.7,1–4,1.3,Porto,13651,Bosuilstadion,Benoît Bastien,/en/matches/09a13276/Antwerp-Porto-October-25-2023-Champions-League,,09a13276
Group stage,3,Wed,2023-10-25,18:45,Barcelona,2.6,2–1,0.9,Shakhtar,41409,Estadi Olímpic Lluís Companys,Ivan Kružliak,/en/matches/0eff6ab7/Barcelona-Shakhtar-Donetsk-October-25-2023-Champions-League,,0eff6ab7
Group stage,3,Wed,2023-10-25,20:00,Celtic,0.9,2–2,2.1,Atlético Madrid,55844,Celtic Park,Felix Zwayer,/en/matches/97c9cbb1/Celtic-Atletico-Madrid-October-25-2023-Champions-League,,97c9cbb1
Group stage,3,Wed,2023-10-25,18:45,Feyenoord,2.1,3–1,2.3,Lazio,44031,Stadion Feijenoord,Tobias Stieler,/en/matches/b9939d92/Feyenoord-Lazio-October-25-2023-Champions-League,,b9939d92
Group stage,3,Wed,2023-10-25,20:00,Newcastle Utd,1.1,0–1,1.8,Dortmund,52024,St James' Park,Artur Soares Dias,/en/matches/ab67c6cc/Newcastle-United-Dortmund-October-25-2023-Champions-League,,ab67c6cc
Group stage,3,Wed,2023-10-25,21:00,Paris S-G,1.3,3–0,0.6,Milan,45962,Parc des Princes,Slavko Vinčič,/en/matches/f1ef22b8/Paris-Saint-Germain-Milan-October-25-2023-Champions-League,,f1ef22b8
Group stage,3,Wed,2023-10-25,21:00,RB Leipzig,3.1,3–1,1.0,Red Star,42209,Red Bull Arena,José Sánchez,/en/matches/f9b9a5fe/RB-Leipzig-Red-Star-October-25-2023-Champions-League,,f9b9a5fe
Group stage,3,Wed,2023-10-25,21:00,Young Boys,0.4,1–3,4.2,Manchester City,31500,Stadion Wankdorf,Morten Krogh,/en/matches/d66f6ad1/Young-Boys-Manchester-City-October-25-2023-Champions-League,,d66f6ad1
Group stage,4,Tue,2023-11-07,21:00,Atlético Madrid,2.9,6–0,0.0,Celtic,60863,Estadio Cívitas Metropolitano,Ivan Kružliak,/en/matches/9cde0a29/Atletico-Madrid-Celtic-November-7-2023-Champions-League,,9cde0a29
Group stage,4,Tue,2023-11-07,18:45,Dortmund,1.4,2–0,0.6,Newcastle Utd,81365,Signal Iduna Park,Alejandro Hernández,/en/matches/12af2c2a/Dortmund-Newcastle-United-November-7-2023-Champions-League,,12af2c2a
Group stage,4,Tue,2023-11-07,21:00,Lazio,1.1,1–0,1.4,Feyenoord,36612,Stadio Olimpico,Szymon Marciniak,/en/matches/c8120a02/Lazio-Feyenoord-November-7-2023-Champions-League,,c8120a02
Group stage,4,Tue,2023-11-07,20:00,Manchester City,3.4,3–0,0.0,Young Boys,51049,Etihad Stadium,Erik Lambrechts,/en/matches/620ab893/Manchester-City-Young-Boys-November-7-2023-Champions-League,,620ab893
Group stage,4,Tue,2023-11-07,21:00,Milan,1.4,2–1,1.5,Paris S-G,75649,Stadio Giuseppe Meazza,Jesús Gil,/en/matches/9544bc7f/Milan-Paris-Saint-Germain-November-7-2023-Champions-League,,9544bc7f
Group stage,4,Tue,2023-11-07,20:00,Porto,2.2,2–0,0.6,Antwerp,44830,Estádio Do Dragão,Maurizio Mariani,/en/matches/709875dc/Porto-Antwerp-November-7-2023-Champions-League,,709875dc
Group stage,4,Tue,2023-11-07,21:00,Red Star,1.5,1–2,2.3,RB Leipzig,41961,Stadion Rajko Mitić,Daniele Orsato,/en/matches/4576b587/Red-Star-RB-Leipzig-November-7-2023-Champions-League,,4576b587
Group stage,4,Tue,2023-11-07,19:45,Shakhtar,0.9,1–0,0.9,Barcelona,49147,Volksparkstadion,Irfan Peljto,/en/matches/66e789bc/Shakhtar-Donetsk-Barcelona-November-7-2023-Champions-League,,66e789bc
Group stage,4,Wed,2023-11-08,20:00,Arsenal,1.5,2–0,0.0,Sevilla,60024,Arsenal Stadium,István Kovács,/en/matches/2e9fad19/Arsenal-Sevilla-November-8-2023-Champions-League,,2e9fad19
Group stage,4,Wed,2023-11-08,21:00,Bayern Munich,2.5,2–1,0.7,Galatasaray,75000,Allianz Arena,António Nobre,/en/matches/58134744/Bayern-Munich-Galatasaray-November-8-2023-Champions-League,,58134744
Group stage,4,Wed,2023-11-08,21:00,FC Copenhagen,2.2,4–3,3.0,Manchester Utd,36099,Parken,Donatas Rumšas,/en/matches/4a4b95b7/FC-Copenhagen-Manchester-United-November-8-2023-Champions-League,,4a4b95b7
Group stage,4,Wed,2023-11-08,18:45,Napoli,1.7,1–1,1.1,Union Berlin,42449,Stadio Diego Armando Maradona,Danny Makkelie,/en/matches/a3365e90/Napoli-Union-Berlin-November-8-2023-Champions-League,,a3365e90
Group stage,4,Wed,2023-11-08,21:00,PSV Eindhoven,0.8,1–0,1.1,Lens,34200,Philips Stadion,Daniel Siebert,/en/matches/17d16c49/PSV-Eindhoven-Lens-November-8-2023-Champions-League,,17d16c49
Group stage,4,Wed,2023-11-08,21:00,RB Salzburg,0.8,0–1,2.0,Inter,30071,Red Bull Arena,Serdar Gözübüyük,/en/matches/194d4bb5/Red-Bull-Salzburg-Internazionale-November-8-2023-Champions-League,,194d4bb5
Group stage,4,Wed,2023-11-08,21:00,Real Madrid,3.2,3–0,1.4,Braga,68509,Estadio Santiago Bernabéu,Halil Umut Meler,/en/matches/e3d54c66/Real-Madrid-Braga-November-8-2023-Champions-League,,e3d54c66
Group stage,4,Wed,2023-11-08,18:45,Real Sociedad,3.3,3–1,0.8,Benfica,36815,Reale Arena,Anthony Taylor,/en/matches/667f4060/Real-Sociedad-Benfica-November-8-2023-Champions-League,,667f4060
Group stage,5,Tue,2023-11-28,21:00,Barcelona,1.8,2–1,1.1,Porto,43533,Estadi Olímpic Lluís Companys,Daniele Orsato,/en/matches/ed34277e/Barcelona-Porto-November-28-2023-Champions-League,,ed34277e
Group stage,5,Tue,2023-11-28,21:00,Feyenoord,1.1,1–3,1.3,Atlético Madrid,43992,Stadion Feijenoord,Anthony Taylor,/en/matches/c05cacde/Feyenoord-Atletico-Madrid-November-28-2023-Champions-League,,c05cacde
Group stage,5,Tue,2023-11-28,18:45,Lazio,2.3,2–0,0.4,Celtic,50555,Stadio Olimpico,Halil Umut Meler,/en/matches/433b7484/Lazio-Celtic-November-28-2023-Champions-League,,433b7484
Group stage,5,Tue,2023-11-28,20:00,Manchester City,1.8,3–2,0.5,RB Leipzig,51402,Etihad Stadium,Glenn Nyberg,/en/matches/96f5597e/Manchester-City-RB-Leipzig-November-28-2023-Champions-League,,96f5597e
Group stage,5,Tue,2023-11-28,21:00,Milan,2.1,1–3,1.8,Dortmund,75292,Stadio Giuseppe Meazza,István Kovács,/en/matches/32a204fd/Milan-Dortmund-November-28-2023-Champions-League,,32a204fd
Group stage,5,Tue,2023-11-28,21:00,Paris S-G,4.4,1–1,1.3,Newcastle Utd,46435,Parc des Princes,Szymon Marciniak,/en/matches/9ee809ff/Paris-Saint-Germain-Newcastle-United-November-28-2023-Champions-League,,9ee809ff
Group stage,5,Tue,2023-11-28,19:45,Shakhtar,1.3,1–0,1.1,Antwerp,47209,Volksparkstadion (1953),Bartosz Frankowski,/en/matches/7aaaa33a/Shakhtar-Donetsk-Antwerp-November-28-2023-Champions-League,,7aaaa33a
Group stage,5,Tue,2023-11-28,21:00,Young Boys,1.3,2–0,1.8,Red Star,31500,Stadion Wankdorf,Danny Makkelie,/en/matches/d2093046/Young-Boys-Red-Star-November-28-2023-Champions-League,,d2093046
Group stage,5,Wed,2023-11-29,20:00,Arsenal,2.6,6–0,0.4,Lens,59987,Emirates Stadium,Artur Soares Dias,/en/matches/e7033b85/Arsenal-Lens-November-29-2023-Champions-League,,e7033b85
Group stage,5,Wed,2023-11-29,21:00,Bayern Munich,0.7,0–0,0.7,FC Copenhagen,75000,Allianz Arena,Stéphanie Frappart,/en/matches/519645fd/Bayern-Munich-FC-Copenhagen-November-29-2023-Champions-League,,519645fd
Group stage,5,Wed,2023-11-29,20:00,Benfica,1.6,3–3,3.0,Inter,52944,Estádio do Sport Lisboa e Benfica,Andris Treimanis,/en/matches/0bb75d8f/Benfica-Internazionale-November-29-2023-Champions-League,,0bb75d8f
Group stage,5,Wed,2023-11-29,20:00,Braga,1.8,1–1,0.8,Union Berlin,15855,Estádio Municipal de Braga,Clément Turpin,/en/matches/93bb73ae/Braga-Union-Berlin-November-29-2023-Champions-League,,93bb73ae
Group stage,5,Wed,2023-11-29,20:45,Galatasaray,1.5,3–3,1.6,Manchester Utd,51733,RAMS Park,José Sánchez,/en/matches/fd04df87/Galatasaray-Manchester-United-November-29-2023-Champions-League,,fd04df87
Group stage,5,Wed,2023-11-29,21:00,Real Madrid,2.8,4–2,1.4,Napoli,73562,Estadio Santiago Bernabéu,François Letexier,/en/matches/94809dc5/Real-Madrid-Napoli-November-29-2023-Champions-League,,94809dc5
Group stage,5,Wed,2023-11-29,21:00,Real Sociedad,1.3,0–0,0.6,RB Salzburg,34419,Reale Arena,Mykola Balakin,/en/matches/ef483d4d/Real-Sociedad-Red-Bull-Salzburg-November-29-2023-Champions-League,,ef483d4d
Group stage,5,Wed,2023-11-29,18:45,Sevilla,1.8,2–3,2.2,PSV Eindhoven,29403,Estadio Ramón Sánchez Pizjuán,Davide Massa,/en/matches/ec88f263/Sevilla-PSV-Eindhoven-November-29-2023-Champions-League,,ec88f263
Group stage,6,Tue,2023-12-12,21:00,FC Copenhagen,1.3,1–0,1.4,Galatasaray,34726,Fælledparken Kunst,Daniele Orsato,/en/matches/4022021d/FC-Copenhagen-Galatasaray-December-12-2023-Champions-League,,4022021d
Group stage,6,Tue,2023-12-12,21:00,Inter,0.7,0–0,0.7,Real Sociedad,69010,Stadio Giuseppe Meazza,Sandro Schärer,/en/matches/4a5df93c/Internazionale-Real-Sociedad-December-12-2023-Champions-League,,4a5df93c
Group stage,6,Tue,2023-12-12,18:45,Lens,1.4,2–1,1.3,Sevilla,37456,Stade Bollaert-Delelis,Felix Zwayer,/en/matches/1347b590/Lens-Sevilla-December-12-2023-Champions-League,,1347b590
Group stage,6,Tue,2023-12-12,20:00,Manchester Utd,0.3,0–1,1.2,Bayern Munich,73073,Old Trafford,Espen Eskås,/en/matches/86343bd4/Manchester-United-Bayern-Munich-December-12-2023-Champions-League,,86343bd4
Group stage,6,Tue,2023-12-12,21:00,Napoli,1.4,2–0,1.0,Braga,37841,Stadio Diego Armando Maradona,Slavko Vinčič,/en/matches/fc975672/Napoli-Braga-December-12-2023-Champions-League,,fc975672
Group stage,6,Tue,2023-12-12,18:45,PSV Eindhoven,1.3,1–1,1.0,Arsenal,35000,Philips Stadion,Tobias Stieler,/en/matches/a44f0e00/PSV-Eindhoven-Arsenal-December-12-2023-Champions-League,,a44f0e00
Group stage,6,Tue,2023-12-12,21:00,RB Salzburg,1.6,1–3,3.1,Benfica,27134,Red Bull Arena,Daniel Siebert,/en/matches/b46994f8/Red-Bull-Salzburg-Benfica-December-12-2023-Champions-League,,b46994f8
Group stage,6,Tue,2023-12-12,21:00,Union Berlin,1.1,2–3,2.9,Real Madrid,73420,Olympiastadion Berlin,Rade Obrenović,/en/matches/db188587/Union-Berlin-Real-Madrid-December-12-2023-Champions-League,,db188587
Group stage,6,Wed,2023-12-13,21:00,Antwerp,1.7,3–2,1.1,Barcelona,13550,Bosuilstadion,Marco Guida,/en/matches/511c707c/Antwerp-Barcelona-December-13-2023-Champions-League,,511c707c
Group stage,6,Wed,2023-12-13,21:00,Atlético Madrid,1.3,2–0,0.9,Lazio,63574,Stadium Metropolitano,Serdar Gözübüyük,/en/matches/aa674584/Atletico-Madrid-Lazio-December-13-2023-Champions-League,,aa674584
Group stage,6,Wed,2023-12-13,20:00,Celtic,2.2,2–1,2.1,Feyenoord,56391,Celtic Park,Benoît Bastien,/en/matches/89e6068d/Celtic-Feyenoord-December-13-2023-Champions-League,,89e6068d
Group stage,6,Wed,2023-12-13,21:00,Dortmund,1.4,1–1,2.8,Paris S-G,81365,Signal Iduna Park,Glenn Nyberg,/en/matches/73a73afc/Dortmund-Paris-Saint-Germain-December-13-2023-Champions-League,,73a73afc
Group stage,6,Wed,2023-12-13,20:00,Newcastle Utd,1.8,1–2,1.9,Milan,52037,St James' Park,Danny Makkelie,/en/matches/49e9dcae/Newcastle-United-Milan-December-13-2023-Champions-League,,49e9dcae
Group stage,6,Wed,2023-12-13,20:00,Porto,2.7,5–3,1.5,Shakhtar,48113,Estádio Do Dragão,István Kovács,/en/matches/55099f47/Porto-Shakhtar-Donetsk-December-13-2023-Champions-League,,55099f47
Group stage,6,Wed,2023-12-13,18:45,RB Leipzig,0.7,2–1,1.5,Young Boys,43331,Red Bull Arena,Manfredas Lukjančukas,/en/matches/2bc39463/RB-Leipzig-Young-Boys-December-13-2023-Champions-League,,2bc39463
Group stage,6,Wed,2023-12-13,18:45,Red Star,1.1,2–3,1.4,Manchester City,49443,Stadion Rajko Mitić,Əliyar Ağayev,/en/matches/c9438541/Red-Star-Manchester-City-December-13-2023-Champions-League,,c9438541
Round of 16,,Tue,2024-02-13,21:00,FC Copenhagen,0.3,1–3,3.3,Manchester City,35853,Parken,José Sánchez,/en/matches/7c72e97e/FC-Copenhagen-Manchester-City-February-13-2024-Champions-League,Leg 1 of 2,7c72e97e
Round of 16,,Tue,2024-02-13,21:00,RB Leipzig,1.4,0–1,1.4,Real Madrid,45028,Red Bull Arena,Irfan Peljto,/en/matches/6873100e/RB-Leipzig-Real-Madrid-February-13-2024-Champions-League,Leg 1 of 2,6873100e
Round of 16,,Wed,2024-02-14,21:00,Lazio,1.6,1–0,1.1,Bayern Munich,57470,Stadio Olimpico,François Letexier,/en/matches/ae96ef57/Lazio-Bayern-Munich-February-14-2024-Champions-League,Leg 1 of 2,ae96ef57
Round of 16,,Wed,2024-02-14,21:00,Paris S-G,1.2,2–0,0.7,Real Sociedad,46435,Parc des Princes,Marco Guida,/en/matches/bb212371/Paris-Saint-Germain-Real-Sociedad-February-14-2024-Champions-League,Leg 1 of 2,bb212371
Round of 16,,Tue,2024-02-20,21:00,Inter,2.3,1–0,0.6,Atlético Madrid,73709,Stadio Giuseppe Meazza,István Kovács,/en/matches/694d6459/Internazionale-Atletico-Madrid-February-20-2024-Champions-League,Leg 1 of 2,694d6459
Round of 16,,Tue,2024-02-20,21:00,PSV Eindhoven,1.6,1–1,0.9,Dortmund,34950,Philips Stadion,Srđan Jovanović,/en/matches/280841d0/PSV-Eindhoven-Dortmund-February-20-2024-Champions-League,Leg 1 of 2,280841d0
Round of 16,,Wed,2024-02-21,21:00,Napoli,0.9,1–1,0.7,Barcelona,49529,Stadio Diego Armando Maradona,Felix Zwayer,/en/matches/f0d1a7a8/Napoli-Barcelona-February-21-2024-Champions-League,Leg 1 of 2,f0d1a7a8
Round of 16,,Wed,2024-02-21,20:00,Porto,1.0,1–0,0.4,Arsenal,49111,Estádio Do Dragão,Serdar Gözübüyük,/en/matches/2ad57214/Porto-Arsenal-February-21-2024-Champions-League,Leg 1 of 2,2ad57214
Round of 16,,Tue,2024-03-05,21:00,Bayern Munich,3.5,3–0,0.4,Lazio,75000,Allianz Arena,Slavko Vinčič,/en/matches/86a95c44/Bayern-Munich-Lazio-March-5-2024-Champions-League,Leg 2 of 2; Bayern Munich won,86a95c44
Round of 16,,Tue,2024-03-05,21:00,Real Sociedad,0.9,1–2,1.4,Paris S-G,39336,Reale Arena,Michael Oliver,/en/matches/a90fb86f/Real-Sociedad-Paris-Saint-Germain-March-5-2024-Champions-League,Leg 2 of 2; Paris S-G won,a90fb86f
Round of 16,,Wed,2024-03-06,20:00,Manchester City,0.8,3–1,1.2,FC Copenhagen,51531,Etihad Stadium,Espen Eskås,/en/matches/b4237bbe/Manchester-City-FC-Copenhagen-March-6-2024-Champions-League,Leg 2 of 2; Manchester City won,b4237bbe
Round of 16,,Wed,2024-03-06,21:00,Real Madrid,0.8,1–1,1.0,RB Leipzig,76126,Estadio Santiago Bernabéu,Davide Massa,/en/matches/c82e57be/Real-Madrid-RB-Leipzig-March-6-2024-Champions-League,Leg 2 of 2; Real Madrid won,c82e57be
Round of 16,,Tue,2024-03-12,20:00,Arsenal,0.9,(4) 1–0 (2),0.5,Porto,60257,Emirates Stadium,Clément Turpin,/en/matches/5ce09854/Arsenal-Porto-March-12-2024-Champions-League,Leg 2 of 2; Arsenal won; Arsenal won on penalty kicks following extra time,5ce09854
Round of 16,,Tue,2024-03-12,21:00,Barcelona,2.7,3–1,1.3,Napoli,50301,Estadi Olímpic Lluís Companys,Danny Makkelie,/en/matches/c72308dd/Barcelona-Napoli-March-12-2024-Champions-League,Leg 2 of 2; Barcelona won,c72308dd
Round of 16,,Wed,2024-03-13,21:00,Atlético Madrid,2.7,(3) 2–1 (2),1.6,Inter,69196,Stadium Metropolitano,Szymon Marciniak,/en/matches/1c6f624f/Atletico-Madrid-Internazionale-March-13-2024-Champions-League,Leg 2 of 2; Atlético Madrid won; Atlético Madrid won on penalty kicks following extra time,1c6f624f
Round of 16,,Wed,2024-03-13,21:00,Dortmund,1.5,2–0,1.5,PSV Eindhoven,81365,Signal Iduna Park,Daniele Orsato,/en/matches/191d3ab1/Dortmund-PSV-Eindhoven-March-13-2024-Champions-League,Leg 2 of 2; Dortmund won,191d3ab1
Quarter-finals,,Tue,2024-04-09,20:00,Arsenal,1.0,2–2,1.9,Bayern Munich,60221,Emirates Stadium,Glenn Nyberg,/en/matches/77298172/Arsenal-Bayern-Munich-April-9-2024-Champions-League,Leg 1 of 2,77298172
Quarter-finals,,Tue,2024-04-09,21:00,Real Madrid,0.7,3–3,0.8,Manchester City,76680,Estadio Santiago Bernabéu,François Letexier,/en/matches/5ee67d04/Real-Madrid-Manchester-City-April-9-2024-Champions-League,Leg 1 of 2,5ee67d04
Quarter-finals,,Wed,2024-04-10,21:00,Atlético Madrid,2.2,2–1,0.9,Dortmund,68641,Estadio Cívitas Metropolitano,Marco Guida,/en/matches/6223cb55/Atletico-Madrid-Dortmund-April-10-2024-Champions-League,Leg 1 of 2,6223cb55
Quarter-finals,,Wed,2024-04-10,21:00,Paris S-G,1.2,2–3,1.9,Barcelona,47470,Parc des Princes,Anthony Taylor,/en/matches/d61ddb04/Paris-Saint-Germain-Barcelona-April-10-2024-Champions-League,Leg 1 of 2,d61ddb04
